method,display_name,path,true_class,pred_class,confidence
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,fully_ripe,over_ripe,0.9791304469108582
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\20260430_114527.jpg,green_immature,pale_pink,0.9785701036453248
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\20260430_105607.jpg,pale_pink,pink_turns_purple,0.9781429767608644
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.9771879315376282
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,over_ripe,pink_turns_purple,0.9757789969444276
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,fully_ripe,over_ripe,0.9743460416793824
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.9741947650909424
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,fully_ripe,over_ripe,0.9740815162658693
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,over_ripe,0.9738407731056212
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,fully_ripe,over_ripe,0.9737970232963562
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\20260430_111507.jpg,pale_pink,pink_turns_purple,0.9736276268959044
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,fully_ripe,over_ripe,0.9736044406890868
berrymtl_centerdet_decoupled,BerryMTL-DecoupledCenterDet (ours),.\data\combined_514\images\20260430_111941.jpg,pale_pink,pink_turns_purple,0.9719091057777404
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_112502.jpg,green_immature,pale_pink,0.9965217113494872
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_112502.jpg,green_immature,pale_pink,0.9954631924629213
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_105507.jpg,fully_ripe,pink_turns_purple,0.9948050379753112
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_111434.jpg,green_immature,pale_pink,0.994214117527008
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_105529.jpg,pale_pink,pink_turns_purple,0.9921647310256958
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,pink_turns_purple,pale_pink,0.9919258952140808
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_110757.jpg,pink_turns_purple,pale_pink,0.9915884137153624
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_113229.jpg,pink_turns_purple,pale_pink,0.99095356464386
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,over_ripe,pink_turns_purple,0.9906091690063475
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_111109.jpg,pink_turns_purple,pale_pink,0.9878826141357422
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,over_ripe,pink_turns_purple,0.9873161315917968
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,pink_turns_purple,0.9848461151123048
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pink_turns_purple,pale_pink,0.9841200709342957
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_113919.jpg,pale_pink,pink_turns_purple,0.983346700668335
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_111507.jpg,over_ripe,pink_turns_purple,0.9826619625091552
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_114516.jpg,pink_turns_purple,pale_pink,0.981016218662262
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_110337.jpg,pale_pink,pink_turns_purple,0.9796978235244752
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,over_ripe,0.9796104431152344
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_105347.jpg,pale_pink,pink_turns_purple,0.9793553948402404
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,over_ripe,0.9790695309638976
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pink_turns_purple,pale_pink,0.97904372215271
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,pink_turns_purple,pale_pink,0.9769322872161864
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.975852906703949
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,over_ripe,0.9751272201538086
berrymtl_centerdet_decoupled_residual,BerryMTL-DecoupledCenterDet+ResidualCount (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.974302053451538
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_112502.jpg,green_immature,pale_pink,0.995958149433136
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_105507.jpg,fully_ripe,pink_turns_purple,0.994964361190796
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,pink_turns_purple,pale_pink,0.9942071437835692
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_112502.jpg,green_immature,pale_pink,0.9938172698020936
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00611_dji_fly_20260217_114201_0_f00000658_t000021.933s.jpg,pink_turns_purple,pale_pink,0.9923239946365356
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pink_turns_purple,pale_pink,0.9920942187309264
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_105529.jpg,pale_pink,pink_turns_purple,0.9916131496429444
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_105607.jpg,pale_pink,pink_turns_purple,0.9912071824073792
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_110757.jpg,pink_turns_purple,pale_pink,0.9906408190727234
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pink_turns_purple,pale_pink,0.9899168610572816
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_113229.jpg,pink_turns_purple,pale_pink,0.9880778193473816
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_111941.jpg,pale_pink,pink_turns_purple,0.9873507618904114
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_111434.jpg,green_immature,pale_pink,0.986778974533081
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_110337.jpg,pale_pink,pink_turns_purple,0.986556589603424
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,green_immature,pale_pink,0.985292375087738
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,over_ripe,0.9850760102272034
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_111306.jpg,pale_pink,pink_turns_purple,0.9850499033927916
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\20260430_113824.jpg,pale_pink,pink_turns_purple,0.9849987626075744
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,fully_ripe,over_ripe,0.9835830330848694
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.9834446907043456
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,pink_turns_purple,0.9822368025779724
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.9822115302085876
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,fully_ripe,over_ripe,0.9822063446044922
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.9814075827598572
berrymtl_centerdet_shared_matched,BerryMTL-SharedCenterDet Matched (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.9813771843910216
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_112502.jpg,green_immature,pale_pink,0.9961352348327636
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_112502.jpg,green_immature,pale_pink,0.9958347082138062
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,fully_ripe,over_ripe,0.9944978356361388
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_110757.jpg,pink_turns_purple,pale_pink,0.994330644607544
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_113229.jpg,pink_turns_purple,pale_pink,0.99411940574646
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,fully_ripe,over_ripe,0.9940072298049928
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00007_20260212_161655_f00000198_t000006.601s.jpg,fully_ripe,over_ripe,0.9936445951461792
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.993245542049408
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,fully_ripe,over_ripe,0.9929117560386658
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_113919.jpg,pale_pink,pink_turns_purple,0.9916985034942628
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,fully_ripe,over_ripe,0.9912711381912231
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,fully_ripe,over_ripe,0.9911321997642516
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_105507.jpg,fully_ripe,pink_turns_purple,0.9910401701927184
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pink_turns_purple,pale_pink,0.9908614158630372
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_111434.jpg,green_immature,pale_pink,0.9908171892166138
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,fully_ripe,over_ripe,0.990304946899414
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_111109.jpg,pink_turns_purple,pale_pink,0.989766538143158
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,over_ripe,0.9893770217895508
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,over_ripe,pink_turns_purple,0.9893544912338256
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00082_20260212_161655_f00001136_t000037.870s.jpg,fully_ripe,over_ripe,0.9890726208686828
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.9889065027236938
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,over_ripe,pink_turns_purple,0.9881062507629396
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,fully_ripe,over_ripe,0.9877939224243164
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\00257_20260212_161655_f00003374_t000112.478s.jpg,fully_ripe,over_ripe,0.987654983997345
berrymtl_centerdet_aligned_highres,BerryMTL-AlignedHighResCenterDet (ours),.\data\combined_514\images\20260430_111941.jpg,pale_pink,pink_turns_purple,0.9865880608558656
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_113229.jpg,pink_turns_purple,pale_pink,0.9936904907226562
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_112502.jpg,green_immature,pale_pink,0.989063322544098
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_111434.jpg,green_immature,pale_pink,0.988129734992981
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_105507.jpg,fully_ripe,pink_turns_purple,0.9873690009117126
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_112502.jpg,green_immature,pale_pink,0.9837383031845092
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9808694124221802
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_110757.jpg,pink_turns_purple,pale_pink,0.9805014729499816
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pink_turns_purple,pale_pink,0.9795907735824584
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_110337.jpg,pale_pink,pink_turns_purple,0.9789938926696776
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\00227_20260212_161655_f00002930_t000097.676s.jpg,over_ripe,pink_turns_purple,0.9785611629486084
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9783387184143066
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9766414761543274
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.976271390914917
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_110635.jpg,over_ripe,fully_ripe,0.9757983684539796
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.975666046142578
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.9749814867973328
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_105607.jpg,over_ripe,fully_ripe,0.974833607673645
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_111941.jpg,pale_pink,pink_turns_purple,0.9745843410491944
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9741414785385132
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_114516.jpg,pink_turns_purple,pale_pink,0.9736817479133606
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9714868068695068
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,fully_ripe,over_ripe,0.9695062041282654
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_110740.jpg,over_ripe,fully_ripe,0.9693381786346436
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_114546.jpg,green_immature,fully_ripe,0.9692822694778442
berrymtl_centerdet_highres_residual,BerryMTL-HighResCenterDet+ResidualCount (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9685460329055786
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,pink_turns_purple,pale_pink,0.9888070821762084
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9796544909477234
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,pink_turns_purple,pale_pink,0.9796066880226136
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.977024495601654
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9749940633773804
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9747204780578612
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_105607.jpg,over_ripe,fully_ripe,0.9719963073730468
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_114516.jpg,fully_ripe,pink_turns_purple,0.9692717790603638
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_114546.jpg,pink_turns_purple,pale_pink,0.968616247177124
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9676085710525512
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9661062955856324
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.9654273390769958
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_110757.jpg,pink_turns_purple,pale_pink,0.9644017815589904
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9642293453216552
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,green_immature,fully_ripe,0.956424593925476
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9562888741493224
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9560285210609436
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9558433294296264
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9554643034934998
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_110647.jpg,over_ripe,fully_ripe,0.9520803093910216
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\00019_20260212_161655_f00000327_t000010.901s.jpg,pink_turns_purple,pale_pink,0.9518576264381408
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9515618681907654
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_115015.jpg,green_immature,pink_turns_purple,0.9479347467422484
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9468815326690674
berrymtl_centerdet_hitile_quality,BerryMTL-HiTile-QualityDet (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pink_turns_purple,pale_pink,0.9443761110305786
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,pink_turns_purple,pale_pink,0.982437789440155
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_105607.jpg,over_ripe,fully_ripe,0.9811460971832277
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9790046215057372
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_114008.jpg,fully_ripe,green_immature,0.978101909160614
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9780916571617126
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_105552.jpg,over_ripe,fully_ripe,0.9746118783950806
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9721246957778932
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_110757.jpg,pink_turns_purple,pale_pink,0.9668652415275574
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\00127_20260212_161655_f00001703_t000056.772s.jpg,pale_pink,green_immature,0.9658723473548888
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,green_immature,fully_ripe,0.96198308467865
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_111630.jpg,fully_ripe,green_immature,0.9571947455406188
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_111434.jpg,green_immature,fully_ripe,0.954904317855835
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9537120461463928
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113251.jpg,over_ripe,fully_ripe,0.9520428776741028
berrymtl_teacher_aligned_det,BerryMTL-TeacherAlignedDet (ours),.\data\combined_514\images\20260430_113229.jpg,over_ripe,fully_ripe,0.9505878686904908
